Rule ID,Priority,Firing Order,Creator,Created On,Updated By,Updated On,Needs Review,Rule Condition 1,Rule Condition 2,Rule Condition 3,Rule Condition 4,Rule Condition 5,Rule Condition 6
184253,5,19,"Seth Thomas","02/14/2017","Seth Thomas","02/14/2017","","Account Title Contains REFUNDS DUE TO STUDENTS","Item Description Is Blank","Commodity Description Is Blank","Supplier Parent Name Contains ELKINS, GLENN","MCC Description Is Blank",""
184259,5,19,"Seth Thomas","02/14/2017","Seth Thomas","02/14/2017","","Account Title Contains REFUNDS DUE TO STUDENTS","Item Description Is Blank","Commodity Description Is Blank","Supplier Parent Name Contains CAMPBELL, CHRISTOPHER","MCC Description Is Blank",""
184258,5,19,"Seth Thomas","02/14/2017","Seth Thomas","02/14/2017","","Account Title Contains REFUNDS DUE TO STUDENTS","Item Description Is Blank","Commodity Description Is Blank","Supplier Parent Name Contains SARONI, DOMINIC","MCC Description Is Blank",""
184257,5,19,"Seth Thomas","02/14/2017","Seth Thomas","02/14/2017","","Account Title Contains REFUNDS DUE TO STUDENTS","Item Description Is Blank","Commodity Description Is Blank","Supplier Parent Name Contains ANZALONE, JOHN","MCC Description Is Blank",""
184256,5,19,"Seth Thomas","02/14/2017","Seth Thomas","02/14/2017","","Account Title Contains REFUNDS DUE TO STUDENTS","Item Description Is Blank","Commodity Description Is Blank","Supplier Parent Name Contains STANLEY, MORGAN","MCC Description Is Blank",""
187951,5,19,"Shelby Paschal","03/01/2017","Shelby Paschal","03/01/2017","","Detail Description Is Blank","Account Title Contains LIBRARY SUPPLIES","Commodity Description Is Blank","Supplier Parent Name Contains THOMSON REUTERS","MCC Description Is Blank",""
184230,5,19,"Seth Thomas","02/14/2017","Seth Thomas","02/14/2017","","Account Title Contains LIBRARY SUPPLIES","Item Description Is Blank","Commodity Description Is Blank","Supplier Parent Name Contains WEST PUBLISHING CORP","MCC Description Is Blank",""
184229,5,19,"Seth Thomas","02/14/2017","Seth Thomas","02/14/2017","","Account Title Contains LIBRARY SUPPLIES","Item Description Is Blank","Commodity Description Is Blank","Supplier Parent Name Contains READEX","MCC Description Is Blank",""
184228,5,19,"Seth Thomas","02/14/2017","Seth Thomas","02/14/2017","","Account Title Contains LIBRARY SUPPLIES","Item Description Is Blank","Commodity Description Is Blank","Supplier Parent Name Contains CASALINI LIBRI S.P.A.","MCC Description Is Blank",""
184227,5,19,"Seth Thomas","02/14/2017","Seth Thomas","02/14/2017","","Account Title Contains LIBRARY SUPPLIES","Item Description Is Blank","Commodity Description Is Blank","Supplier Parent Name Contains SAGE PUBLICATIONS INC","MCC Description Is Blank",""
184226,5,19,"Seth Thomas","02/14/2017","Seth Thomas","02/14/2017","","Account Title Contains LIBRARY SUPPLIES","Item Description Is Blank","Commodity Description Is Blank","Supplier Parent Name Contains OXFORD UNIVERSITY PRESS INC","MCC Description Is Blank",""
184225,5,19,"Seth Thomas","02/14/2017","Seth Thomas","02/14/2017","","Account Title Contains LIBRARY SUPPLIES","Item Description Is Blank","Commodity Description Is Blank","Supplier Parent Name Contains ALEXANDER STREET PRESS LLC","MCC Description Is Blank",""
184224,5,19,"Seth Thomas","02/14/2017","Seth Thomas","02/14/2017","","Account Title Contains LIBRARY SUPPLIES","Item Description Is Blank","Commodity Description Is Blank","Supplier Parent Name Contains DONALD HEALD RARE BOOKS PRINTS & MAPS","MCC Description Is Blank",""
184223,5,19,"Seth Thomas","02/14/2017","Seth Thomas","02/14/2017","","Account Title Contains LIBRARY SUPPLIES","Item Description Is Blank","Commodity Description Is Blank","Supplier Parent Name Contains CORNELL UNIVERSITY","MCC Description Is Blank",""
184222,5,19,"Seth Thomas","02/14/2017","Seth Thomas","02/14/2017","","Account Title Contains LIBRARY SUPPLIES","Item Description Is Blank","Commodity Description Is Blank","Supplier Parent Name Contains ACTION LIBRARY MEDIA SERVICE","MCC Description Is Blank",""
184221,5,19,"Seth Thomas","02/14/2017","Seth Thomas","02/14/2017","","Account Title Contains LIBRARY SUPPLIES","Item Description Is Blank","Commodity Description Is Blank","Supplier Parent Name Contains DUKE UNIVERSITY","MCC Description Is Blank",""
184220,5,19,"Seth Thomas","02/14/2017","Seth Thomas","02/14/2017","","Account Title Contains LIBRARY SUPPLIES","Item Description Is Blank","Commodity Description Is Blank","Supplier Parent Name Contains ONLINE COMPUTER LIBRARY CENTER INC","MCC Description Is Blank",""
184219,5,19,"Seth Thomas","02/14/2017","Seth Thomas","02/14/2017","","Account Title Contains LIBRARY SUPPLIES","Item Description Is Blank","Commodity Description Is Blank","Supplier Parent Name Contains PROQUEST INFO AND LEARNING","MCC Description Is Blank",""
184191,5,19,"Seth Thomas","02/14/2017","Seth Thomas","02/14/2017","","Account Title Contains LIBRARY SUPPLIES","Item Description Is Blank","Commodity Description Is Blank","Supplier Parent Name Contains MIDWEST LIBRARY SERVICE","MCC Description Is Blank",""
184190,5,19,"Seth Thomas","02/14/2017","Seth Thomas","02/14/2017","","Account Title Contains LIBRARY SUPPLIES","Item Description Is Blank","Commodity Description Is Blank","Supplier Parent Name Contains KANOPY LLC","MCC Description Is Blank",""
184189,5,19,"Seth Thomas","02/14/2017","Seth Thomas","02/14/2017","","Account Title Contains LIBRARY SUPPLIES","Item Description Is Blank","Commodity Description Is Blank","Supplier Parent Name Contains GALE GROUP INC","MCC Description Is Blank",""
184187,5,19,"Seth Thomas","02/14/2017","Seth Thomas","02/14/2017","","Account Title Contains LIBRARY SUPPLIES","Item Description Is Blank","Commodity Description Is Blank","Supplier Parent Name Contains LYRASIS","MCC Description Is Blank",""
184186,5,19,"Seth Thomas","02/14/2017","Seth Thomas","02/14/2017","","Account Title Contains LIBRARY SUPPLIES","Item Description Is Blank","Commodity Description Is Blank","Supplier Parent Name Contains JSTOR","MCC Description Is Blank",""
184184,5,19,"Seth Thomas","02/14/2017","Seth Thomas","02/14/2017","","Account Title Contains LIBRARY SUPPLIES","Item Description Is Blank","Commodity Description Is Blank","Supplier Parent Name Contains EBSCO INDUSTRIES INC","MCC Description Is Blank",""
187966,5,19,"Shelby Paschal","03/01/2017","Shelby Paschal","03/01/2017","","Detail Description Is Blank","Commodity Description Is Blank","Supplier Parent Name Contains DISCOUNTMUGS COM","MCC Description Is Not Blank","MCC Description Contains CATALOG MERCHANTS",""
188338,5,19,"Seth Thomas","03/02/2017","Seth Thomas","03/02/2017","Y","Detail Description Is Blank","Account Title Contains PREPAID EXPENSES","Commodity Description Is Blank","Supplier Parent Name Contains SOBIESUO ANDREW M.","MCC Description Is Blank",""
187812,5,19,"Shelby Paschal","03/01/2017","Shelby Paschal","03/01/2017","Y","Detail Description Is Blank","Account Title Contains PREPAID EXPENSES","Commodity Description Is Blank","Supplier Parent Name Contains QUESADA GIOCONDA","MCC Description Is Blank",""
187814,5,19,"Shelby Paschal","03/01/2017","Shelby Paschal","03/01/2017","Y","Detail Description Is Blank","Account Title Contains PREPAID EXPENSES","Commodity Description Is Blank","Supplier Parent Name Contains ALI KHALID A.","MCC Description Is Blank",""
187813,5,19,"Shelby Paschal","03/01/2017","Shelby Paschal","03/01/2017","Y","Detail Description Is Blank","Account Title Contains PREPAID EXPENSES","Commodity Description Is Blank","Supplier Parent Name Contains WRIGHT JENNIFER L.","MCC Description Is Blank",""
186063,5,19,"Seth Thomas","02/24/2017","Seth Thomas","02/24/2017","","Detail Description Is Blank","Account Title Contains NON-STATE EMPLOYEE AIR TRANSPORT","Commodity Description Is Blank","Supplier Parent Name Contains AAA TRAVEL AGENCY","MCC Description Is Blank",""
186065,5,19,"Seth Thomas","02/24/2017","Seth Thomas","02/24/2017","","Detail Description Is Blank","Account Title Contains OUT-OF-STATE AIR TRANSPORTATION","Commodity Description Is Blank","Supplier Parent Name Contains WATSON ANNETTE M.","MCC Description Is Blank",""
186064,5,19,"Seth Thomas","02/24/2017","Seth Thomas","02/24/2017","","Detail Description Is Blank","Account Title Contains OUT-OF-STATE AIR TRANSPORTATION","Commodity Description Is Blank","Supplier Parent Name Contains AAA TRAVEL AGENCY","MCC Description Is Blank",""
188333,5,19,"Seth Thomas","03/02/2017","Seth Thomas","03/02/2017","","Detail Description Is Blank","Account Title Contains FOREIGN TRAVEL MEALS","Commodity Description Is Blank","Supplier Parent Name Contains SOBIESUO ANDREW M.","MCC Description Is Blank",""
188334,5,19,"Seth Thomas","03/02/2017","Seth Thomas","03/02/2017","","Detail Description Is Blank","Account Title Contains FOREIGN TRAVEL OTHER TRANS","Commodity Description Is Blank","Supplier Parent Name Contains SOBIESUO ANDREW M.","MCC Description Is Blank",""
188336,5,19,"Seth Thomas","03/02/2017","Seth Thomas","03/02/2017","","Detail Description Is Blank","Account Title Contains FOREIGN TRAVEL MISCELLANEOUS EXP","Commodity Description Is Blank","Supplier Parent Name Contains SOBIESUO ANDREW M.","MCC Description Is Blank",""
186128,5,19,"Seth Thomas","02/24/2017","Seth Thomas","02/24/2017","","Detail Description Is Blank","Account Title Contains GRANT PARTICIPANTS TRAVEL","Commodity Description Is Blank","Supplier Parent Name Contains ROBINSON ASHLEY G.","MCC Description Is Blank",""
186138,5,19,"Seth Thomas","02/24/2017","Seth Thomas","02/24/2017","","Detail Description Is Blank","Account Title Contains GRANT PARTICIPANTS TRAVEL","Commodity Description Is Blank","Supplier Parent Name Contains RICE ASHLEY E.","MCC Description Is Blank",""
186137,5,19,"Seth Thomas","02/24/2017","Seth Thomas","02/24/2017","","Detail Description Is Blank","Account Title Contains GRANT PARTICIPANTS TRAVEL","Commodity Description Is Blank","Supplier Parent Name Contains RUNG ARIANE","MCC Description Is Blank",""
186136,5,19,"Seth Thomas","02/24/2017","Seth Thomas","02/24/2017","","Detail Description Is Blank","Account Title Contains GRANT PARTICIPANTS TRAVEL","Commodity Description Is Blank","Supplier Parent Name Contains STRICKLAND SARAH E.","MCC Description Is Blank",""
186135,5,19,"Seth Thomas","02/24/2017","Seth Thomas","02/24/2017","","Detail Description Is Blank","Account Title Contains GRANT PARTICIPANTS TRAVEL","Commodity Description Is Blank","Supplier Parent Name Contains POUND HELENA L.","MCC Description Is Blank",""
186134,5,19,"Seth Thomas","02/24/2017","Seth Thomas","02/24/2017","","Detail Description Is Blank","Account Title Contains GRANT PARTICIPANTS TRAVEL","Commodity Description Is Blank","Supplier Parent Name Contains SUTTON-GRIER ARIANA","MCC Description Is Blank",""
186133,5,19,"Seth Thomas","02/24/2017","Seth Thomas","02/24/2017","","Detail Description Is Blank","Account Title Contains GRANT PARTICIPANTS TRAVEL","Commodity Description Is Blank","Supplier Parent Name Contains SOBECKY PATRICIA","MCC Description Is Blank",""
186131,5,19,"Seth Thomas","02/24/2017","Seth Thomas","02/24/2017","","Detail Description Is Blank","Account Title Contains GRANT PARTICIPANTS TRAVEL","Commodity Description Is Blank","Supplier Parent Name Contains RITCHIE LIESEL","MCC Description Is Blank",""
186130,5,19,"Seth Thomas","02/24/2017","Seth Thomas","02/24/2017","","Detail Description Is Blank","Account Title Contains GRANT PARTICIPANTS TRAVEL","Commodity Description Is Blank","Supplier Parent Name Contains ZACHERL DENISE E.","MCC Description Is Blank",""
186129,5,19,"Seth Thomas","02/24/2017","Seth Thomas","02/24/2017","","Detail Description Is Blank","Account Title Contains GRANT PARTICIPANTS TRAVEL","Commodity Description Is Blank","Supplier Parent Name Contains COLLIER TRACY","MCC Description Is Blank",""
183642,5,19,"Seth Thomas","02/09/2017","Seth Thomas","02/09/2017","","ORGN Title Equals UTILITIES","Account Title Equals UTILITIES","Item Description Is Blank","Commodity Description Is Blank","Supplier Parent Name Contains SC ELECTRIC & GAS",""
183644,5,19,"Seth Thomas","02/09/2017","Seth Thomas","02/09/2017","","ORGN Title Contains ATHLETIC UTILITIES AND MAINTENANCE","Account Title Contains UTILITIES","Item Description Is Blank","Commodity Description Is Blank","Supplier Parent Name Contains SC ELECTRIC & GAS",""
188156,5,18,"Shelby Paschal","03/02/2017","Shelby Paschal","03/02/2017","","Detail Description Is Blank","Commodity Description Is Blank","Supplier Parent Name Contains IN SHRED WITH US","MCC Description Contains MISCELLANEOUS AND RETAIL STORES","",""
188228,5,18,"Shelby Paschal","03/02/2017","Shelby Paschal","03/02/2017","","Detail Description Is Blank","Commodity Description Is Blank","Supplier Parent Name Contains MIMEO INC","MCC Description Contains STATIONERY,OFFICE SUPPLIES,PRINTING AND","",""
188231,5,18,"Seth Thomas","03/02/2017","Seth Thomas","03/02/2017","","Detail Description Is Blank","Commodity Description Contains PRINTING ACCESSORIES","Supplier Parent Name Contains PREMIER AGENDAS INC","MCC Description Is Blank","",""
188230,5,18,"Shelby Paschal","03/02/2017","Shelby Paschal","03/02/2017","","Detail Description Is Blank","Commodity Description Is Blank","Supplier Parent Name Contains DRI PRINTING SERVICES","MCC Description Contains STATIONERY,OFFICE SUPPLIES,PRINTING AND","",""
188316,5,18,"Seth Thomas","03/02/2017","Seth Thomas","03/02/2017","","Detail Description Is Blank","Commodity Description Is Blank","Supplier Parent Name Contains KNIGHT PRINTING & GRAPH","MCC Description Contains BUSINESS SERVICES NOT ELSEWHERE CLASSIFI","",""
188310,5,18,"Seth Thomas","03/02/2017","Seth Thomas","03/02/2017","","Detail Description Is Blank","Commodity Description Is Blank","Supplier Parent Name Contains KNIGHT PRINTING & GRAPH","MCC Description Is Blank","",""
186317,5,18,"Shelby Paschal","02/27/2017","Shelby Paschal","02/27/2017","","Account Title Contains BANK SERVICE CHARGE","Commodity Description Is Blank","Supplier Parent Name Contains SUNTRUST","MCC Code Is Blank","",""
185778,5,18,"Shelby Paschal","02/23/2017","Shelby Paschal","02/23/2017","Y","Account Title Contains BANK SERVICE CHARGE","Commodity Description Contains CREDIT CARD SERVICE PROVIDERS","Supplier Parent Name Contains SUNTRUST","MCC Code Is Blank","",""
185779,5,18,"Shelby Paschal","02/23/2017","Shelby Paschal","02/23/2017","Y","Account Title Contains BANK SERVICE CHARGE","Commodity Description Contains CREDIT CARD SERVICE PROVIDERS","Supplier Parent Name Contains AMERICAN EXPRESS","MCC Code Is Blank","",""
188747,5,18,"Shelby Paschal","03/03/2017","Shelby Paschal","03/03/2017","Y","Account Title Contains DEBT SERVICE-CHARGE","Commodity Description Is Blank","Supplier Parent Name Contains BOND LOGISTIX LLC","MCC Description Is Blank","",""
187266,5,18,"Seth Thomas","02/28/2017","Seth Thomas","02/28/2017","","Detail Description Is Blank","Commodity Description Is Blank","Supplier Parent Name Contains MESCONS","MCC Description Contains FLOOR COVERING, RUG AND CARPET STORES","",""
188242,5,18,"Seth Thomas","03/02/2017","Seth Thomas","03/02/2017","","Detail Description Is Blank","Commodity Description Contains PLASTERING AND DRYWALL SERVICES","Supplier Parent Name Contains DILLON CONSTRUCTION SERVICES INC","MCC Description Is Blank","",""
186950,5,18,"Seth Thomas","02/28/2017","Seth Thomas","02/28/2017","","Detail Description Is Blank","Commodity Description Contains CONSTRUCTION","Supplier Parent Name Contains FIELD BUILDERS INC","MCC Description Is Blank","",""
188021,5,18,"Shelby Paschal","03/01/2017","Shelby Paschal","03/01/2017","","Detail Description Is Blank","Commodity Description Is Blank","Supplier Parent Name Contains ROSE TALBERT PAINT CO","MCC Description Contains GLASS, PAINT, WALLPAPER STORES","",""
188162,5,18,"Seth Thomas","03/02/2017","Seth Thomas","03/02/2017","","Detail Description Is Blank","Commodity Description Contains LEAD BASED PAINT ABATEMENT OR ENCAPSULATION","Supplier Parent Name Contains ABATE & INSULATE LLC","MCC Description Is Blank","",""
186995,5,18,"Seth Thomas","02/28/2017","Seth Thomas","02/28/2017","","Detail Description Is Blank","Commodity Description Is Blank","Supplier Parent Name Contains JO-ANN FABRICS","MCC Description Contains SEWING, NEEDLEWORK, FABRIC AND PIECE GOO","",""
186994,5,18,"Seth Thomas","02/28/2017","Seth Thomas","02/28/2017","","Detail Description Is Blank","Commodity Description Is Blank","Supplier Parent Name Contains ACI FABRIC.COM","MCC Description Contains SEWING, NEEDLEWORK, FABRIC AND PIECE GOO","",""
186600,5,18,"Seth Thomas","02/27/2017","Seth Thomas","02/27/2017","","Detail Description Is Blank","Commodity Description Is Blank","Supplier Parent Name Contains GOOD WOOD FURNITURE","MCC Description Contains FURNITURE, HOME FURNISHINGS AND EQUIPMEN","",""
186597,5,18,"Seth Thomas","02/27/2017","Seth Thomas","02/27/2017","","Detail Description Is Blank","Commodity Description Is Blank","Supplier Parent Name Contains IMPOWER LLC","MCC Description Contains FURNITURE, HOME FURNISHINGS AND EQUIPMEN","",""
186596,5,18,"Seth Thomas","02/27/2017","Seth Thomas","02/27/2017","","Detail Description Is Blank","Commodity Description Is Blank","Supplier Parent Name Contains OFFICE FURNITURE","MCC Description Contains FURNITURE, HOME FURNISHINGS AND EQUIPMEN","",""
188714,5,18,"Shelby Paschal","03/03/2017","Shelby Paschal","03/03/2017","Y","Account Title Contains STUDENT FINANCIAL AID CLEARING","Commodity Description Is Blank","Supplier Parent Name Contains EDUCATIONAL COMPUTER SYSTEMS INC","MCC Description Is Blank","",""
188159,5,18,"Seth Thomas","03/02/2017","Seth Thomas","03/02/2017","","Detail Description Is Blank","Commodity Description Contains EMPLOYEE ASSISTANCE PROGRAMS","Supplier Parent Name Contains DEER OAKS EAP SERVICES LLC","MCC Description Is Blank","",""
187058,5,18,"Seth Thomas","02/28/2017","Seth Thomas","02/28/2017","","Detail Description Is Blank","ORGN Title Contains LEGAL AFFAIRS","Commodity Description Is Blank","Supplier Parent Name Contains BUCKLEY BEAL LLP AS ATTORNEYS FOR HOLLAND WILLIAMS","",""
183656,5,18,"Seth Thomas","02/09/2017","Seth Thomas","02/09/2017","","Account Title Contains PURCHASE OF BUILDING","Item Description Is Blank","Commodity Description Is Blank","Supplier Parent Name Contains MCNAIR LAW FIRM","",""
186615,5,18,"Seth Thomas","02/27/2017","Seth Thomas","02/27/2017","","Detail Description Is Blank","Commodity Description Is Blank","Supplier Parent Name Contains EPIC SPORTS INC","MCC Description Contains SPORTING GOODS STORES","",""
186634,5,18,"Seth Thomas","02/27/2017","Seth Thomas","02/27/2017","","Detail Description Is Blank","Commodity Description Is Blank","Supplier Parent Name Contains DICKS SPORTING GOODS","MCC Description Contains SPORTING GOODS STORES","",""
186631,5,18,"Seth Thomas","02/27/2017","Seth Thomas","02/27/2017","","Detail Description Is Blank","Commodity Description Is Blank","Supplier Parent Name Contains CLEVELAND GOLF","MCC Description Contains SPORTING GOODS STORES","",""
186630,5,18,"Seth Thomas","02/27/2017","Seth Thomas","02/27/2017","","Detail Description Is Blank","Commodity Description Is Blank","Supplier Parent Name Contains RUGGERS-INTERNET","MCC Description Contains SPORTING GOODS STORES","",""
186626,5,18,"Seth Thomas","02/27/2017","Seth Thomas","02/27/2017","","Detail Description Is Blank","Commodity Description Is Blank","Supplier Parent Name Contains REI.COM","MCC Description Contains SPORTING GOODS STORES","",""
186625,5,18,"Seth Thomas","02/27/2017","Seth Thomas","02/27/2017","","Detail Description Is Blank","Commodity Description Is Blank","Supplier Parent Name Contains CAROLINA WATERSKI SCHO","MCC Description Contains SPORTING GOODS STORES","",""
186624,5,18,"Seth Thomas","02/27/2017","Seth Thomas","02/27/2017","","Detail Description Is Blank","Commodity Description Is Blank","Supplier Parent Name Contains ON DECK SPORTS","MCC Description Contains SPORTING GOODS STORES","",""
186623,5,18,"Seth Thomas","02/27/2017","Seth Thomas","02/27/2017","","Detail Description Is Blank","Commodity Description Is Blank","Supplier Parent Name Contains PAYPAL","MCC Description Contains SPORTING GOODS STORES","",""
186622,5,18,"Seth Thomas","02/27/2017","Seth Thomas","02/27/2017","","Detail Description Is Blank","Commodity Description Is Blank","Supplier Parent Name Contains GOPHER SPORT","MCC Description Contains SPORTING GOODS STORES","",""
186621,5,18,"Seth Thomas","02/27/2017","Seth Thomas","02/27/2017","","Detail Description Is Blank","Commodity Description Is Blank","Supplier Parent Name Contains FROMUTH TENNIS","MCC Description Contains SPORTING GOODS STORES","",""
186620,5,18,"Seth Thomas","02/27/2017","Seth Thomas","02/27/2017","","Detail Description Is Blank","Commodity Description Is Blank","Supplier Parent Name Contains ROGUE FITNESS","MCC Description Contains SPORTING GOODS STORES","",""
186619,5,18,"Seth Thomas","02/27/2017","Seth Thomas","02/27/2017","","Detail Description Is Blank","Commodity Description Is Blank","Supplier Parent Name Contains LLOYD S SOCCER - MT. PLEA","MCC Description Contains SPORTING GOODS STORES","",""
188165,5,18,"Seth Thomas","03/02/2017","Seth Thomas","03/02/2017","","Detail Description Is Blank","Commodity Description Contains GAMES","Supplier Parent Name Contains PARTY TRAIN ENTERTAINMENT","MCC Description Is Blank","",""
188167,5,18,"Seth Thomas","03/02/2017","Seth Thomas","03/02/2017","","Detail Description Is Blank","Commodity Description Contains GAMES","Supplier Parent Name Contains GRISHAM MATTHEW","MCC Description Is Blank","",""
188166,5,18,"Seth Thomas","03/02/2017","Seth Thomas","03/02/2017","","Detail Description Is Blank","Commodity Description Contains GAMES","Supplier Parent Name Contains YOUR EVENT SOURCE","MCC Description Is Blank","",""
187265,5,18,"Seth Thomas","02/28/2017","Seth Thomas","02/28/2017","","Detail Description Is Blank","Commodity Description Is Blank","Supplier Parent Name Contains PALMETTO CARPET AND FLOOR COVERING","MCC Description Contains FLOOR COVERING, RUG AND CARPET STORES","",""
188161,5,18,"Seth Thomas","03/02/2017","Seth Thomas","03/02/2017","","Detail Description Is Blank","Commodity Description Contains AUXILIARY GENERATOR","Supplier Parent Name Contains ABATE & INSULATE LLC","MCC Description Is Blank","",""
187568,5,18,"Seth Thomas","03/01/2017","Seth Thomas","03/01/2017","","Detail Description Is Blank","Commodity Description Contains UNINTERRUPTIBLE POWER SUPPLIES","Supplier Parent Name Contains GOVCONNECTION INC","MCC Description Is Blank","",""
187569,5,18,"Seth Thomas","03/01/2017","Seth Thomas","03/01/2017","","Detail Description Is Blank","Commodity Description Contains UNINTERRUPTIBLE POWER SUPPLIES","Supplier Parent Name Contains GRAYBAR ELECTRIC CO","MCC Description Is Blank","",""
187574,5,18,"Seth Thomas","03/01/2017","Seth Thomas","03/01/2017","","Detail Description Is Blank","Commodity Description Contains PRINTER OR FACSIMILE TONER","Supplier Parent Name Contains GOVCONNECTION INC","MCC Description Is Blank","",""
187575,5,18,"Seth Thomas","03/01/2017","Seth Thomas","03/01/2017","","Detail Description Is Blank","Commodity Description Contains PRINTER AND PHOTOCOPIER AND FACSIMILE ACCESSORIES","Supplier Parent Name Contains GOVCONNECTION INC","MCC Description Is Blank","",""
188163,5,18,"Seth Thomas","03/02/2017","Seth Thomas","03/02/2017","","Detail Description Is Blank","Commodity Description Contains VIDEO EDITORS","Supplier Parent Name Contains SYNERGY SPORTS TECHNOLOGY","MCC Description Is Blank","",""
188164,5,18,"Seth Thomas","03/02/2017","Seth Thomas","03/02/2017","","Detail Description Is Blank","Commodity Description Contains VIDEO EDITORS","Supplier Parent Name Contains FAST MODEL TECHNOLOGIES","MCC Description Is Blank","",""
184135,5,18,"Seth Thomas","02/14/2017","Seth Thomas","02/14/2017","","Account Title Contains SOFTWARE SUBSCRIPTION-LICENSE-MAINT","Item Description Is Blank","Commodity Description Contains COMPUTER HARDWARE MAINTENANCE AND SUPPORT","Supplier Parent Name Contains ADVANCED VIDEO GROUP INC","",""
188154,5,18,"Seth Thomas","03/02/2017","Seth Thomas","03/02/2017","","Detail Description Is Blank","Commodity Description Contains PROGRAMMING FOR C OR C++","Supplier Parent Name Contains JASON DAVIES LTD","MCC Description Is Blank","",""
186439,5,18,"Seth Thomas","02/27/2017","Seth Thomas","02/27/2017","","Account Title Contains SOFTWARE SUBSCRIPTION-LICENSE-MAINT","Item Description Is Blank","Commodity Description Contains BUSINESS FUNCTION SPECIFIC SOFTWARE","Supplier Parent Name Contains SMALL DOG ELECTRONICS INC","",""
188201,5,18,"Seth Thomas","03/02/2017","Seth Thomas","03/02/2017","","Detail Description Is Blank","Commodity Description Contains INDUSTRY SPECIFIC SOFTWARE","Supplier Parent Name Contains UNITEDHEALTH GROUP INC","MCC Description Is Blank","",""
188202,5,18,"Seth Thomas","03/02/2017","Seth Thomas","03/02/2017","","Detail Description Is Blank","Commodity Description Contains INDUSTRY SPECIFIC SOFTWARE","Supplier Parent Name Contains STATACORP LP","MCC Description Is Blank","",""
187965,5,18,"Shelby Paschal","03/01/2017","Shelby Paschal","03/01/2017","","Detail Description Is Blank","Commodity Description Is Blank","Supplier Parent Name Contains DROPBOX","MCC Description Is Not Blank","",""
186867,5,18,"Seth Thomas","02/28/2017","Seth Thomas","02/28/2017","","Detail Description Is Blank","Commodity Description Is Blank","Supplier Parent Name Contains PAYLOGIX LLC","MCC Description Is Blank","",""
186440,5,18,"Seth Thomas","02/27/2017","Seth Thomas","02/27/2017","","Account Title Contains SOFTWARE SUBSCRIPTION-LICENSE-MAINT","Item Description Is Blank","Commodity Description Contains BUSINESS FUNCTION SPECIFIC SOFTWARE","Supplier Parent Name Contains AUTODESK LTD","",""
186432,5,18,"Seth Thomas","02/27/2017","Seth Thomas","02/27/2017","","Account Title Contains SOFTWARE SUBSCRIPTION-LICENSE-MAINT","Item Description Is Blank","Commodity Description Contains DATA PROCESSING OR PREPARATION SERVICES","Supplier Parent Name Contains COLLEGEBOARD PRODUCTS","",""
186437,5,18,"Seth Thomas","02/27/2017","Seth Thomas","02/27/2017","","Account Title Contains SOFTWARE SUBSCRIPTION-LICENSE-MAINT","Item Description Is Blank","Commodity Description Contains DATA SERVICES","Supplier Parent Name Contains CAMPUSGUARD","",""
186436,5,18,"Seth Thomas","02/27/2017","Seth Thomas","02/27/2017","","Account Title Contains SOFTWARE SUBSCRIPTION-LICENSE-MAINT","Item Description Is Blank","Commodity Description Contains DATA SERVICES","Supplier Parent Name Contains TARGETXCOM LLC","",""
186435,5,18,"Seth Thomas","02/27/2017","Seth Thomas","02/27/2017","","Account Title Contains SOFTWARE SUBSCRIPTION-LICENSE-MAINT","Item Description Is Blank","Commodity Description Contains DATA PROCESSING OR PREPARATION SERVICES","Supplier Parent Name Contains TARGETXCOM LLC","",""
186434,5,18,"Seth Thomas","02/27/2017","Seth Thomas","02/27/2017","","Account Title Contains SOFTWARE SUBSCRIPTION-LICENSE-MAINT","Item Description Is Blank","Commodity Description Contains DATA PROCESSING OR PREPARATION SERVICES","Supplier Parent Name Contains STARREZ","",""
186433,5,18,"Seth Thomas","02/27/2017","Seth Thomas","02/27/2017","","Account Title Contains SOFTWARE SUBSCRIPTION-LICENSE-MAINT","Item Description Is Blank","Commodity Description Contains DATA PROCESSING OR PREPARATION SERVICES","Supplier Parent Name Contains BOARDEFFECT LLC","",""
188722,5,18,"Shelby Paschal","03/03/2017","Shelby Paschal","03/03/2017","","Account Title Contains SOFTWARE SUBSCRIPTION-LICENSE-MAINT","Commodity Description Is Blank","Supplier Parent Name Contains BOARDEFFECT LLC","MCC Description Is Blank","",""
186357,5,18,"Seth Thomas","02/27/2017","Seth Thomas","02/27/2017","","Detail Description Is Blank","Account Title Contains SOFTWARE SUBSCRIPTION-LICENSE-MAINT","Commodity Description Contains COMPUTER OR NETWORK OR INTERNET SECURITY","Supplier Parent Name Contains FIDELIS CYBERSECURITY INC","",""
188253,5,18,"Seth Thomas","03/02/2017","Seth Thomas","03/02/2017","","Detail Description Is Blank","Commodity Description Is Blank","Supplier Parent Name Contains BIOPAC SYSTEMS INC","MCC Description Is Blank","",""
188150,5,18,"Seth Thomas","03/02/2017","Seth Thomas","03/02/2017","","Detail Description Is Blank","Commodity Description Contains LICENSE MANAGEMENT SOFTWARE","Supplier Parent Name Contains EDUCATION PROGRAMS SUPPORT SERVICES LLC","MCC Description Is Blank","",""
